#  Z   N   Fission Yield
  49  89   5.8763100e-14
  50  63   0.0000000e+00
  50  64   0.0000000e+00
  50  65   0.0000000e+00
  50  66   0.0000000e+00
  50  67   0.0000000e+00
  50  68   1.4142400e-13
  50  69   7.5039700e-12
  50  70   8.3102200e-10
  50  71   3.3760576e-08
  50  72   4.1189680e-07
  50  73   1.6959113e-06
  50  74   1.2270900e-05
  50  75   6.9444730e-05
  50  76   1.8826750e-04
  50  77   5.6156720e-04
  50  78   1.3973471e-03
  50  79   2.1391534e-03
  50  80   6.9005090e-03
  50  81   1.0539511e-02
  50  82   1.4894350e-02
  50  83   3.2977400e-03
  50  84   8.9726540e-04
  50  85   1.6893670e-04
  50  86   1.3610950e-05
  50  87   1.6901600e-06
  50  88   1.1018660e-08
  50  89   3.4886700e-11
  50  90   9.7642600e-13
  51  65   0.0000000e+00
  51  66   0.0000000e+00
  51  67   0.0000000e+00
  51  68   0.0000000e+00
  51  69   0.0000000e+00
  51  70   2.0217900e-12
  51  71   7.6585200e-11
  51  72   1.0640980e-09
  51  73   2.5506724e-08
  51  74   9.0011780e-07
  51  75   2.0022530e-07
  51  76   2.7490450e-06
  51  77   2.3310466e-05
  51  78   1.1093145e-04
  51  79   2.0302942e-03
  51  80   3.8797440e-03
  51  81   9.4167580e-03
  51  82   2.1857700e-02
  51  83   1.6890150e-02
  51  84   3.0598960e-03
  51  85   2.4202640e-03
  51  86   9.9596450e-04
  51  87   3.5296310e-05
  51  88   1.1272740e-06
  51  89   7.3576690e-08
  51  90   2.8901270e-09
  51  91   2.6743500e-11
  51  92   2.7952100e-14
  52  67   0.0000000e+00
  52  68   0.0000000e+00
  52  69   0.0000000e+00
  52  70   0.0000000e+00
  52  71   2.0230360e-14
  52  72   2.6097200e-12
  52  73   4.1241890e-10
  52  74   1.7988800e-13
  52  75   8.9369600e-12
  52  76   2.6257700e-10
  52  77   6.9288050e-09
  52  78   1.7572140e-07
  52  79   2.7656731e-04
  52  80   3.7725820e-03
  52  81   1.4969557e-02
  52  82   2.8746350e-02
  52  83   4.2689140e-02
  52  84   2.9751610e-02
  52  85   2.4974970e-02
  52  86   6.3587390e-03
  52  87   1.1013380e-03
  52  88   2.4675790e-04
  52  89   2.0541840e-05
  52  90   8.7299660e-07
  52  91   5.4965880e-09
  52  92   8.7454900e-11
  52  93   6.9004400e-13
  53  69   0.0000000e+00
  53  70   0.0000000e+00
  53  71   0.0000000e+00
  53  72   0.0000000e+00
  53  73   0.0000000e+00
  53  74   0.0000000e+00
  53  75   0.0000000e+00
  53  76   0.0000000e+00
  53  77   1.0570700e-14
  53  78   7.3796150e-08
  53  79   1.0109238e-03
  53  80   3.0264022e-04
  53  81   6.9574700e-03
  53  82   8.9915990e-03
  53  83   1.5722225e-02
  53  84   2.8918260e-02
  53  85   2.9266080e-02
  53  86   8.1137490e-03
  53  87   4.8147890e-03
  53  88   5.3468790e-03
  53  89   6.6149020e-04
  53  90   3.1154790e-05
  53  91   1.5477510e-06
  53  92   5.5945620e-08
  53  93   3.9067400e-10
  53  94   7.8926400e-12
  53  95   1.0760100e-14
  54  71   0.0000000e+00
  54  72   0.0000000e+00
  54  73   0.0000000e+00
  54  74   0.0000000e+00
  54  75   0.0000000e+00
  54  76   0.0000000e+00
  54  77   2.2384310e-12
  54  78   1.7582420e-10
  54  79   3.2766327e-07
  54  80   6.9472400e-06
  54  81   3.5881770e-04
  54  82   8.2858430e-03
  54  83   3.4676910e-03
  54  84   2.8797390e-02
  54  85   5.5825020e-02
  54  86   5.2907120e-02
  54  87   2.0969080e-02
  54  88   9.4983010e-03
  54  89   5.6882720e-03
  54  90   1.2414970e-03
  54  91   1.3293820e-04
  54  92   4.9782100e-06
  54  93   3.3220950e-07
  54  94   2.2496740e-09
  54  95   8.7087300e-12
  54  96   4.2108500e-14
  55  73   0.0000000e+00
  55  74   0.0000000e+00
  55  75   0.0000000e+00
  55  76   0.0000000e+00
  55  77   0.0000000e+00
  55  78   1.1891800e-11
  55  79   6.8882900e-10
  55  80   4.4152010e-08
  55  81   1.4718844e-06
  55  82   1.5567530e-05
  55  83   1.7558810e-05
  55  84   5.8632790e-03
  55  85   1.9944690e-02
  55  86   4.5272830e-02
  55  87   4.9274060e-02
  55  88   4.0573840e-02
  55  89   2.3510430e-02
  55  90   1.0389630e-02
  55  91   1.3250370e-03
  55  92   3.5084730e-04
  55  93   9.0585150e-06
  55  94   2.5987270e-07
  55  95   4.1118020e-09
  55  96   4.7368800e-10
  55  97   8.8396000e-13
  56  75   0.0000000e+00
  56  76   0.0000000e+00
  56  77   0.0000000e+00
  56  78   0.0000000e+00
  56  79   5.9431000e-13
  56  80   4.5191000e-11
  56  81   1.9658890e-09
  56  82   5.8612940e-07
  56  83   3.6899710e-05
  56  84   8.3769600e-04
  56  85   2.9997440e-03
  56  86   5.9201740e-03
  56  87   1.9739610e-02
  56  88   3.3354910e-02
  56  89   3.5170820e-02
  56  90   1.8677450e-02
  56  91   1.1351410e-02
  56  92   1.6849300e-03
  56  93   2.0335460e-04
  56  94   1.4506900e-05
  56  95   2.1958260e-06
  56  96   2.0123210e-08
  56  97   9.3269900e-11
  56  98   3.0395300e-13
  57  76   0.0000000e+00
  57  77   0.0000000e+00
  57  78   0.0000000e+00
  57  79   0.0000000e+00
  57  80   8.0925200e-15
  57  81   1.3744000e-11
  57  82   5.5852710e-09
  57  83   1.0595840e-07
  57  84   3.4289170e-06
  57  85   2.6022750e-05
  57  86   4.1556800e-04
  57  87   2.0962800e-02
  57  88   7.5971080e-03
  57  89   1.9267925e-02
  57  90   1.6680300e-02
  57  91   8.3798000e-03
  57  92   4.7512290e-03
  57  93   9.9666700e-04
  57  94   3.6611530e-04
  57  95   1.0490890e-05
  57  96   3.0780510e-07
  57  97   3.3180660e-09
  57  98   8.6543500e-11
  57  99   3.4740600e-12
  57 100   2.6902400e-14
  58  77   0.0000000e+00
  58  78   0.0000000e+00
  58  79   0.0000000e+00
  58  80   0.0000000e+00
  58  81   0.0000000e+00
  58  82   1.5935500e-12
  58  83   2.2008200e-10
  58  84   1.1874660e-08
  58  85   3.4471540e-07
  58  86   6.2117810e-05
  58  87   7.7389680e-05
  58  88   6.0745480e-03
  58  89   1.3891140e-03
  58  90   8.7138640e-03
  58  91   5.5316420e-03
  58  92   3.9756710e-03
  58  93   2.6323977e-03
  58  94   3.2353140e-04
  58  95   3.6777940e-05
  58  96   1.8580260e-06
  58  97   1.3479640e-07
  58  98   1.7765260e-08
  58  99   3.9220700e-10
  58 100   4.9148900e-12
  58 101   9.8605100e-15
  58 102   0.0000000e+00
  59  79   0.0000000e+00
  59  80   0.0000000e+00
  59  81   0.0000000e+00
  59  82   0.0000000e+00
  59  83   7.4965600e-14
  59  84   8.4469900e-12
  59  85   6.0218800e-10
  59  86   2.6405640e-08
  59  87   1.7745870e-04
  59  88   4.2021500e-06
  59  89   1.2577425e-03
  59  90   3.4536460e-04
  59  91   6.2500280e-04
  59  92   1.2545130e-03
  59  93   3.7784430e-04
  59  94   1.9917280e-04
  59  95   2.7714590e-05
  59  96   7.9253160e-06
  59  97   2.2042620e-06
  59  98   1.9673150e-07
  59  99   8.8745840e-09
  59 100   9.8663700e-11
  59 101   2.2221200e-12
  59 102   5.2007300e-14
  59 103   5.1469800e-16
  60  81   0.0000000e+00
  60  82   0.0000000e+00
  60  83   0.0000000e+00
  60  84   0.0000000e+00
  60  85   2.6058000e-13
  60  86   3.1537400e-11
  60  87   3.4854600e-10
  60  88   5.0438460e-08
  60  89   7.7086910e-07
  60  90   5.9518090e-06
  60  91   3.4390540e-05
  60  92   4.3146260e-05
  60  93   7.2241380e-05
  60  94   3.7036310e-05
  60  95   2.3318530e-05
  60  96   1.7866540e-05
  60  97   3.9902960e-06
  60  98   8.7338510e-07
  60  99   3.4173810e-08
  60 100   3.9370920e-09
  60 101   1.6063200e-10
  60 102   7.3320100e-12
  60 103   1.7158600e-13
  60 104   1.3534100e-15
  61  83   0.0000000e+00
  61  84   0.0000000e+00
  61  85   0.0000000e+00
  61  86   0.0000000e+00
  61  87   8.3171100e-13
  61  88   4.5895800e-11
  61  89   1.1284810e-09
  61  90   3.8745840e-08
  61  91   1.5277566e-07
  61  92   1.4803310e-06
  61  93   2.1156375e-06
  61  94   4.7304210e-06
  61  95   6.5993230e-06
  61  96   4.7624820e-06
  61  97   2.8328920e-06
  61  98   4.8639830e-07
  61  99   1.6243950e-07
  61 100   1.8137330e-08
  61 101   2.1548050e-09
  61 102   2.2588500e-10
  61 103   5.9587100e-12
  61 104   4.5039300e-14
  61 105   1.0825100e-15
  62  84   0.0000000e+00
  62  85   0.0000000e+00
  62  86   0.0000000e+00
  62  87   0.0000000e+00
  62  88   7.7844500e-15
  62  89   1.4614900e-12
  62  90   2.8869000e-11
  62  91   1.1899040e-09
  62  92   8.0608190e-09
  62  93   4.8183480e-08
  62  94   2.0252590e-07
  62  95   3.6559420e-07
  62  96   9.1261260e-07
  62  97   4.3220120e-07
  62  98   4.6744410e-07
  62  99   9.3731200e-08
  62 100   4.3510090e-08
  62 101   1.1468890e-08
  62 102   1.5678580e-09
  62 103   3.6421300e-11
  62 104   3.0604600e-12
  62 105   2.7441400e-13
  62 106   6.8489800e-15
  63  86   0.0000000e+00
  63  87   0.0000000e+00
  63  88   0.0000000e+00
  63  89   0.0000000e+00
  63  90   3.2174500e-14
  63  91   7.3275000e-13
  63  92   1.8635700e-11
  63  93   1.7059400e-10
  63  94   1.2447260e-09
  63  95   1.0601790e-08
  63  96   2.3730000e-08
  63  97   5.7489160e-08
  63  98   3.2313480e-08
  63  99   3.1682140e-08
  63 100   2.9508470e-08
  63 101   1.0612330e-08
  63 102   1.1708470e-09
  63 103   1.8774900e-10
  63 104   5.8468400e-11
  63 105   4.4523800e-12
  63 106   1.8043700e-13
  63 107   4.6361500e-15
  64  87   0.0000000e+00
  64  88   0.0000000e+00
  64  89   0.0000000e+00
  64  90   0.0000000e+00
  64  91   0.0000000e+00
  64  92   0.0000000e+00
  64  93   1.5033400e-13
  64  94   6.8702400e-12
  64  95   5.6336500e-11
  64  96   4.4588300e-10
  64  97   6.0615800e-10
  64  98   2.4131360e-09
  64  99   5.1371760e-09
  64 100   8.0069960e-09
  64 101   2.0772440e-09
  64 102   9.8381400e-10
  64 103   5.5632600e-10
  64 104   1.9498600e-10
  64 105   2.5347100e-11
  64 106   2.7556700e-12
  64 107   1.6098000e-13
  64 108   1.4033000e-14
  65  89   0.0000000e+00
  65  90   0.0000000e+00
  65  91   0.0000000e+00
  65  92   0.0000000e+00
  65  93   0.0000000e+00
  65  94   0.0000000e+00
  65  95   7.5788100e-14
  65  96   4.3901200e-13
  65  97   4.5939700e-12
  65  98   4.3168000e-11
  65  99   1.9937900e-10
  65 100   2.4292600e-10
  65 101   2.0130100e-10
  65 102   3.4916900e-10
  65 103   2.8339400e-10
  65 104   1.6718900e-10
  65 105   4.0353800e-11
  65 106   9.5822000e-12
  65 107   1.6818500e-12
  66  91   0.0000000e+00
  66  92   0.0000000e+00
  66  93   0.0000000e+00
  66  94   0.0000000e+00
  66  95   0.0000000e+00
  66  96   0.0000000e+00
  66  97   1.3241900e-14
  66  98   3.4556800e-13
  66  99   1.2814146e-12
  66 100   3.5897400e-12
  66 101   1.2404200e-11
  66 102   4.6777900e-11
  66 103   7.4462000e-11
  66 104   6.0397700e-11
